date,T2M,NDVI,GDD_daily,GDD_cumsum,peak
2024-01-01,4.16,4405.94852784072,0.0,0.0,0
2024-01-02,2.31,4394.262720741802,0.0,0.0,0
2024-01-03,4.47,4382.576913642884,0.0,0.0,0
2024-01-04,4.65,4370.891106543966,0.0,0.0,0
2024-01-05,5.57,4359.205299445048,0.5700000000000003,0.5700000000000003,0
2024-01-06,6.4,4347.51949234613,1.4000000000000004,1.9700000000000006,0
2024-01-07,3.46,4335.833685247212,0.0,1.9700000000000006,0
2024-01-08,0.74,4324.147878148294,0.0,1.9700000000000006,0
2024-01-09,2.48,4312.462071049376,0.0,1.9700000000000006,0
2024-01-10,2.82,4300.776263950458,0.0,1.9700000000000006,0
2024-01-11,0.99,4289.09045685154,0.0,1.9700000000000006,0
2024-01-12,3.26,4277.4046497526215,0.0,1.9700000000000006,0
2024-01-13,2.1,4265.718842653704,0.0,1.9700000000000006,0
2024-01-14,1.35,4254.033035554786,0.0,1.9700000000000006,0
2024-01-15,1.37,4242.3472284558675,0.0,1.9700000000000006,0
2024-01-16,-0.47,4230.66142135695,0.0,1.9700000000000006,0
2024-01-17,3.31,4218.975614258032,0.0,1.9700000000000006,0
2024-01-18,5.61,4214.168654632341,0.6100000000000003,2.580000000000001,0
2024-01-19,5.62,4209.36169500665,0.6200000000000001,3.200000000000001,0
2024-01-20,2.18,4204.554735380959,0.0,3.200000000000001,0
2024-01-21,4.26,4199.747775755268,0.0,3.200000000000001,0
2024-01-22,5.94,4194.940816129577,0.9400000000000004,4.1400000000000015,0
2024-01-23,3.08,4190.133856503886,0.0,4.1400000000000015,0
2024-01-24,0.28,4185.326896878195,0.0,4.1400000000000015,0
2024-01-25,0.2,4180.519937252504,0.0,4.1400000000000015,0
2024-01-26,0.91,4175.712977626813,0.0,4.1400000000000015,0
2024-01-27,1.57,4170.906018001122,0.0,4.1400000000000015,0
2024-01-28,2.35,4166.099058375431,0.0,4.1400000000000015,0
2024-01-29,2.91,4161.29209874974,0.0,4.1400000000000015,0
2024-01-30,4.39,4156.485139124049,0.0,4.1400000000000015,0
2024-01-31,6.2,4151.678179498358,1.2000000000000002,5.340000000000002,0
2024-02-01,5.28,4146.871219872667,0.28000000000000025,5.620000000000002,0
2024-02-02,0.86,4142.064260246976,0.0,5.620000000000002,0
2024-02-03,1.95,4146.000022579073,0.0,5.620000000000002,0
2024-02-04,2.88,4149.935784911169,0.0,5.620000000000002,0
2024-02-05,0.03,4153.871547243266,0.0,5.620000000000002,0
2024-02-06,-0.13,4157.8073095753625,0.0,5.620000000000002,0
2024-02-07,0.09,4161.743071907459,0.0,5.620000000000002,0
2024-02-08,0.72,4165.678834239556,0.0,5.620000000000002,0
2024-02-09,1.84,4169.614596571652,0.0,5.620000000000002,0
2024-02-10,3.6,4173.550358903749,0.0,5.620000000000002,0
2024-02-11,3.0,4177.486121235845,0.0,5.620000000000002,0
2024-02-12,3.11,4181.421883567941,0.0,5.620000000000002,0
2024-02-13,6.17,4185.357645900038,1.17,6.790000000000002,0
2024-02-14,9.0,4189.293408232134,4.0,10.790000000000003,0
2024-02-15,11.54,4193.229170564231,6.539999999999999,17.330000000000002,0
2024-02-16,5.01,4197.164932896328,0.009999999999999787,17.340000000000003,0
2024-02-17,4.4,4201.100695228424,0.0,17.340000000000003,0
2024-02-18,8.95,4205.036457560521,3.9499999999999993,21.290000000000003,1
2024-02-19,12.5,4198.356260928757,7.5,28.790000000000003,0
2024-02-20,12.91,4191.676064296995,7.91,36.7,0
2024-02-21,5.01,4184.995867665231,0.009999999999999787,36.71,0
2024-02-22,3.39,4178.315671033468,0.0,36.71,0
2024-02-23,0.72,4171.635474401704,0.0,36.71,0
2024-02-24,1.71,4164.955277769941,0.0,36.71,0
2024-02-25,1.47,4158.275081138178,0.0,36.71,0
2024-02-26,3.68,4151.594884506415,0.0,36.71,0
2024-02-27,2.74,4144.9146878746515,0.0,36.71,0
2024-02-28,2.96,4138.234491242889,0.0,36.71,0
2024-02-29,4.65,4131.554294611125,0.0,36.71,0
2024-03-01,5.42,4124.874097979362,0.41999999999999993,37.13,0
2024-03-02,0.92,4118.1939013475985,0.0,37.13,0
2024-03-03,2.8,4111.513704715835,0.0,37.13,0
2024-03-04,4.18,4104.8335080840725,0.0,37.13,0
2024-03-05,2.79,4098.153311452309,0.0,37.13,0
2024-03-06,2.37,4109.187076850529,0.0,37.13,0
2024-03-07,2.86,4120.220842248748,0.0,37.13,0
2024-03-08,3.8,4131.254607646967,0.0,37.13,0
2024-03-09,1.62,4142.288373045187,0.0,37.13,0
2024-03-10,2.13,4153.322138443406,0.0,37.13,0
2024-03-11,4.58,4164.355903841626,0.0,37.13,0
2024-03-12,5.63,4175.389669239846,0.6299999999999999,37.760000000000005,0
2024-03-13,4.12,4186.423434638065,0.0,37.760000000000005,0
2024-03-14,4.92,4197.457200036284,0.0,37.760000000000005,0
2024-03-15,7.19,4208.490965434504,2.1900000000000004,39.95,0
2024-03-16,8.83,4219.524730832723,3.83,43.78,0
2024-03-17,11.81,4230.558496230943,6.8100000000000005,50.59,0
2024-03-18,3.76,4241.592261629163,0.0,50.59,0
2024-03-19,4.39,4252.6260270273815,0.0,50.59,0
2024-03-20,5.22,4263.659792425601,0.21999999999999975,50.81,0
2024-03-21,1.91,4274.693557823821,0.0,50.81,0
2024-03-22,2.78,4294.5245624138515,0.0,50.81,0
2024-03-23,3.74,4314.355567003881,0.0,50.81,0
2024-03-24,7.48,4334.186571593912,2.4800000000000004,53.290000000000006,0
