date,T2M,NDVI,GDD_daily,GDD_cumsum,peak
2024-03-31,16.77,4702.950175081463,11.77,130.66000000000003,0
2024-04-01,12.56,4721.797817558789,7.5600000000000005,138.22000000000003,0
2024-04-02,11.16,4740.645460036114,6.16,144.38000000000002,0
2024-04-03,12.16,4759.493102513439,7.16,151.54000000000002,0
2024-04-04,14.03,4778.3407449907645,9.03,160.57000000000002,0
2024-04-05,8.98,4797.18838746809,3.9800000000000004,164.55,0
2024-04-06,10.87,4816.036029945415,5.869999999999999,170.42000000000002,0
2024-04-07,14.85,4866.832190310358,9.85,180.27,0
2024-04-08,15.49,4917.6283506753,10.49,190.76000000000002,0
2024-04-09,13.61,4968.424511040243,8.61,199.37,0
2024-04-10,8.54,5019.220671405185,3.539999999999999,202.91,0
2024-04-11,11.01,5070.016831770127,6.01,208.92,0
2024-04-12,13.34,5120.81299213507,8.34,217.26,0
2024-04-13,14.72,5171.609152500013,9.72,226.98,0
2024-04-14,15.82,5222.405312864956,10.82,237.79999999999998,0
2024-04-15,16.08,5273.201473229898,11.079999999999998,248.88,0
2024-04-16,15.38,5323.99763359484,10.38,259.26,0
2024-04-17,17.93,5374.793793959783,12.93,272.19,0
2024-04-18,14.81,5425.589954324725,9.81,282.0,0
2024-04-19,14.49,5476.386114689668,9.49,291.49,0
2024-04-20,16.48,5527.182275054611,11.48,302.97,0
2024-04-21,15.65,5577.978435419553,10.65,313.62,0
2024-04-22,15.12,5628.774595784495,10.12,323.74,0
2024-04-23,15.19,5642.530005562248,10.19,333.93,0
2024-04-24,13.82,5656.285415340001,8.82,342.75,0
2024-04-25,17.61,5670.040825117754,12.61,355.36,0
2024-04-26,16.92,5683.796234895508,11.920000000000002,367.28000000000003,0
2024-04-27,17.42,5697.551644673261,12.420000000000002,379.70000000000005,0
2024-04-28,18.84,5711.307054451014,13.84,393.54,0
2024-04-29,18.46,5725.062464228767,13.46,407.0,0
2024-04-30,19.36,5738.81787400652,14.36,421.36,0
2024-05-01,15.47,5752.5732837842725,10.47,431.83000000000004,0
2024-05-02,13.25,5766.328693562025,8.25,440.08000000000004,0
2024-05-03,15.52,5780.084103339778,10.52,450.6,0
2024-05-04,17.91,5793.839513117531,12.91,463.51000000000005,0
2024-05-05,18.59,5807.594922895285,13.59,477.1,0
2024-05-06,17.74,5821.350332673038,12.739999999999998,489.84000000000003,0
2024-05-07,18.36,5835.105742450791,13.36,503.20000000000005,0
2024-05-08,16.44,5848.861152228544,11.440000000000001,514.6400000000001,1
2024-05-09,12.08,5810.179507860959,7.08,521.7200000000001,0
2024-05-10,15.12,5771.497863493376,10.12,531.8400000000001,0
2024-05-11,16.52,5732.816219125792,11.52,543.3600000000001,0
2024-05-12,17.6,5694.134574758207,12.600000000000001,555.9600000000002,0
2024-05-13,18.72,5655.452930390624,13.719999999999999,569.6800000000002,0
2024-05-14,14.91,5616.7712860230395,9.91,579.5900000000001,0
2024-05-15,16.28,5578.089641655456,11.280000000000001,590.8700000000001,0
2024-05-16,16.65,5539.407997287872,11.649999999999999,602.5200000000001,0
2024-05-17,17.62,5500.726352920287,12.620000000000001,615.1400000000001,0
2024-05-18,18.97,5462.044708552704,13.969999999999999,629.1100000000001,0
2024-05-19,18.7,5423.36306418512,13.7,642.8100000000002,0
2024-05-20,16.58,5384.681419817536,11.579999999999998,654.3900000000002,0
2024-05-21,20.49,5345.999775449952,15.489999999999998,669.8800000000002,0
2024-05-22,17.83,5307.3181310823675,12.829999999999998,682.7100000000003,0
2024-05-23,18.99,5268.636486714784,13.989999999999998,696.7000000000003,0
2024-05-24,21.21,5229.9548423472,16.21,712.9100000000003,0
2024-05-25,18.38,5274.692572714781,13.379999999999999,726.2900000000003,0
2024-05-26,18.51,5319.430303082363,13.510000000000002,739.8000000000003,0
2024-05-27,20.33,5364.168033449944,15.329999999999998,755.1300000000003,0
2024-05-28,22.49,5408.905763817525,17.49,772.6200000000003,0
2024-05-29,20.73,5453.643494185108,15.73,788.3500000000004,0
2024-05-30,20.4,5498.381224552689,15.399999999999999,803.7500000000003,0
2024-05-31,18.73,5543.118954920271,13.73,817.4800000000004,0
2024-06-01,19.52,5587.856685287852,14.52,832.0000000000003,0
2024-06-02,18.67,5632.594415655433,13.670000000000002,845.6700000000003,0
2024-06-03,17.89,5677.332146023015,12.89,858.5600000000003,0
2024-06-04,18.24,5722.069876390597,13.239999999999998,871.8000000000003,0
2024-06-05,18.85,5766.807606758179,13.850000000000001,885.6500000000003,0
2024-06-06,19.46,5811.54533712576,14.46,900.1100000000004,0
2024-06-07,19.67,5856.283067493341,14.670000000000002,914.7800000000003,0
2024-06-08,19.69,5901.020797860923,14.690000000000001,929.4700000000004,0
2024-06-09,19.7,5945.7585282285045,14.7,944.1700000000004,0
2024-06-10,19.5,5950.993436378631,14.5,958.6700000000004,0
2024-06-11,21.89,5956.228344528756,16.89,975.5600000000004,0
2024-06-12,21.99,5961.463252678882,16.99,992.5500000000004,0
2024-06-13,20.78,5966.698160829008,15.780000000000001,1008.3300000000004,0
2024-06-14,23.21,5971.933068979133,18.21,1026.5400000000004,0
2024-06-15,21.77,5977.167977129259,16.77,1043.3100000000004,0
2024-06-16,22.85,5982.4028852793845,17.85,1061.1600000000003,0
2024-06-17,23.92,5987.637793429511,18.92,1080.0800000000004,0
2024-06-18,18.91,5992.872701579637,13.91,1093.9900000000005,0
2024-06-19,21.75,5998.107609729762,16.75,1110.7400000000005,0
2024-06-20,22.16,6003.342517879888,17.16,1127.9000000000005,0
2024-06-21,19.24,6008.577426030013,14.239999999999998,1142.1400000000006,0
2024-06-22,22.05,6013.812334180139,17.05,1159.1900000000005,0
2024-06-23,23.94,6019.047242330265,18.94,1178.1300000000006,0
2024-06-24,27.22,6024.282150480391,22.22,1200.3500000000006,0
2024-06-25,25.67,6029.517058630517,20.67,1221.0200000000007,1
2024-06-26,25.18,6026.174892499572,20.18,1241.2000000000007,0
2024-06-27,22.99,6022.832726368627,17.99,1259.1900000000007,0
2024-06-28,22.19,6019.490560237682,17.19,1276.3800000000008,0
2024-06-29,22.55,6016.148394106737,17.55,1293.9300000000007,0
2024-06-30,23.75,6012.806227975792,18.75,1312.6800000000007,0
2024-07-01,25.68,6009.4640618448475,20.68,1333.3600000000008,0
2024-07-02,25.97,6006.121895713903,20.97,1354.3300000000008,0
2024-07-03,26.33,6002.779729582958,21.33,1375.6600000000008,0
2024-07-04,28.92,5999.437563452013,23.92,1399.5800000000008,0
2024-07-05,27.6,5996.095397321068,22.6,1422.1800000000007,0
2024-07-06,27.88,5992.753231190123,22.88,1445.0600000000009,0
2024-07-07,29.47,5989.411065059178,24.47,1469.5300000000009,0
2024-07-08,30.01,5986.0688989282335,25.01,1494.5400000000009,0
2024-07-09,27.52,5982.726732797289,22.52,1517.0600000000009,0
2024-07-10,27.19,5979.384566666344,22.19,1539.250000000001,0
2024-07-11,25.97,5976.042400535399,20.97,1560.220000000001,0
2024-07-12,24.28,5960.283029789169,19.28,1579.500000000001,0
2024-07-13,24.42,5944.5236590429395,19.42,1598.920000000001,0
2024-07-14,25.63,5928.764288296709,20.63,1619.550000000001,0
2024-07-15,26.12,5913.004917550479,21.12,1640.670000000001,0
2024-07-16,24.66,5897.245546804249,19.66,1660.330000000001,0
2024-07-17,25.31,5881.486176058019,20.31,1680.640000000001,0
2024-07-18,26.93,5865.72680531179,21.93,1702.570000000001,0
2024-07-19,27.88,5849.967434565559,22.88,1725.4500000000012,0
2024-07-20,29.7,5834.208063819329,24.7,1750.1500000000012,0
2024-07-21,27.95,5818.4486930731,22.95,1773.1000000000013,0
2024-07-22,29.28,5802.68932232687,24.28,1797.3800000000012,0
2024-07-23,28.52,5786.92995158064,23.52,1820.9000000000012,0
2024-07-24,29.18,5771.1705808344095,24.18,1845.0800000000013,0
2024-07-25,27.16,5755.411210088179,22.16,1867.2400000000014,0
2024-07-26,28.44,5739.65183934195,23.44,1890.6800000000014,0
2024-07-27,29.59,5723.89246859572,24.59,1915.2700000000013,0
2024-07-28,29.9,5750.6603032404355,24.9,1940.1700000000014,0
2024-07-29,29.79,5777.428137885152,24.79,1964.9600000000014,0
2024-07-30,28.67,5804.1959725298675,23.67,1988.6300000000015,0
2024-07-31,28.32,5830.963807174583,23.32,2011.9500000000014,0
2024-08-01,26.76,5857.7316418192995,21.76,2033.7100000000014,0
2024-08-02,26.91,5884.499476464015,21.91,2055.6200000000013,0
2024-08-03,27.5,5911.2673111087315,22.5,2078.1200000000013,0
2024-08-04,28.27,5938.035145753447,23.27,2101.3900000000012,0
2024-08-05,27.99,5964.802980398163,22.99,2124.380000000001,0
2024-08-06,27.77,5991.570815042879,22.77,2147.150000000001,0
2024-08-07,27.25,6018.338649687595,22.25,2169.400000000001,0
2024-08-08,27.33,6045.106484332311,22.33,2191.730000000001,0
2024-08-09,27.62,6071.874318977027,22.62,2214.350000000001,0
2024-08-10,28.04,6098.642153621742,23.04,2237.390000000001,0
2024-08-11,29.0,6125.409988266459,24.0,2261.390000000001,0
2024-08-12,28.73,6152.177822911174,23.73,2285.120000000001,1
2024-08-13,28.47,6136.9541505887155,23.47,2308.5900000000006,0
2024-08-14,27.86,6121.730478266256,22.86,2331.4500000000007,0
2024-08-15,28.03,6106.506805943797,23.03,2354.480000000001,0
2024-08-16,26.14,6091.2831336213385,21.14,2375.620000000001,0
2024-08-17,28.77,6076.05946129888,23.77,2399.390000000001,0
2024-08-18,27.4,6060.835788976421,22.4,2421.790000000001,0
2024-08-19,28.4,6045.6121166539615,23.4,2445.190000000001,0
2024-08-20,28.08,6030.388444331503,23.08,2468.270000000001,0
2024-08-21,26.93,6015.164772009044,21.93,2490.2000000000007,0
2024-08-22,25.84,5999.9410996865845,20.84,2511.040000000001,0
2024-08-23,27.35,5984.717427364126,22.35,2533.390000000001,0
2024-08-24,27.48,5969.493755041667,22.48,2555.870000000001,0
2024-08-25,27.1,5954.270082719208,22.1,2577.9700000000007,0
2024-08-26,26.51,5939.04641039675,21.51,2599.480000000001,0
2024-08-27,26.07,5923.82273807429,21.07,2620.550000000001,0
2024-08-28,26.01,5908.599065751831,21.01,2641.5600000000013,0
2024-08-29,25.46,5890.936379278279,20.46,2662.0200000000013,0
2024-08-30,25.96,5873.273692804726,20.96,2682.9800000000014,0
2024-08-31,26.93,5855.6110063311735,21.93,2704.910000000001,0
2024-09-01,26.48,5837.948319857621,21.48,2726.3900000000012,0
2024-09-02,26.99,5820.285633384068,21.99,2748.380000000001,0
2024-09-03,24.01,5802.622946910516,19.01,2767.3900000000012,0
2024-09-04,22.77,5784.960260436963,17.77,2785.160000000001,0
2024-09-05,24.68,5767.29757396341,19.68,2804.840000000001,0
2024-09-06,26.14,5749.634887489858,21.14,2825.980000000001,0
2024-09-07,26.41,5731.972201016305,21.41,2847.390000000001,0
2024-09-08,26.47,5714.309514542752,21.47,2868.8600000000006,0
2024-09-09,26.13,5696.6468280692,21.13,2889.9900000000007,0
2024-09-10,26.5,5678.984141595647,21.5,2911.4900000000007,0
2024-09-11,27.5,5661.321455122094,22.5,2933.9900000000007,0
2024-09-12,27.12,5643.658768648542,22.12,2956.1100000000006,0
2024-09-13,26.79,5625.996082174989,21.79,2977.9000000000005,0
2024-09-14,26.6,5645.6411780799035,21.6,2999.5000000000005,0
2024-09-15,26.84,5665.286273984818,21.84,3021.3400000000006,0
2024-09-16,25.79,5684.931369889732,20.79,3042.1300000000006,0
2024-09-17,25.48,5704.5764657946465,20.48,3062.6100000000006,0
2024-09-18,28.09,5724.221561699561,23.09,3085.7000000000007,0
2024-09-19,27.38,5743.866657604475,22.38,3108.080000000001,0
2024-09-20,27.73,5763.51175350939,22.73,3130.810000000001,0
2024-09-21,26.89,5783.156849414303,21.89,3152.7000000000007,0
2024-09-22,25.29,5802.801945319217,20.29,3172.9900000000007,0
2024-09-23,20.98,5822.447041224132,15.98,3188.9700000000007,0
2024-09-24,18.44,5842.092137129046,13.440000000000001,3202.4100000000008,0
2024-09-25,19.31,5861.73723303396,14.309999999999999,3216.7200000000007,0
2024-09-26,22.51,5881.382328938875,17.51,3234.230000000001,0
2024-09-27,22.43,5901.027424843789,17.43,3251.6600000000008,0
2024-09-28,21.72,5920.672520748703,16.72,3268.3800000000006,0
2024-09-29,20.69,5940.317616653618,15.690000000000001,3284.0700000000006,1
2024-09-30,20.36,5910.641891708724,15.36,3299.4300000000007,0
2024-10-01,22.06,5880.966166763831,17.06,3316.4900000000007,0
2024-10-02,23.79,5851.290441818937,18.79,3335.2800000000007,0
2024-10-03,21.76,5821.614716874044,16.76,3352.040000000001,0
2024-10-04,24.48,5791.938991929151,19.48,3371.520000000001,0
2024-10-05,20.34,5762.263266984257,15.34,3386.860000000001,0
2024-10-06,20.57,5732.587542039363,15.57,3402.430000000001,0
2024-10-07,23.11,5702.911817094469,18.11,3420.5400000000013,0
2024-10-08,17.98,5673.2360921495765,12.98,3433.5200000000013,0
2024-10-09,15.93,5643.560367204683,10.93,3444.450000000001,0
2024-10-10,15.92,5613.884642259789,10.92,3455.3700000000013,0
2024-10-11,16.9,5584.208917314896,11.899999999999999,3467.2700000000013,0
2024-10-12,18.12,5554.533192370002,13.120000000000001,3480.3900000000012,0
2024-10-13,18.0,5524.857467425109,13.0,3493.3900000000012,0
2024-10-14,17.76,5495.181742480216,12.760000000000002,3506.1500000000015,0
2024-10-15,19.05,5465.506017535322,14.05,3520.2000000000016,0
2024-10-16,21.08,5484.277725009623,16.08,3536.2800000000016,0
2024-10-17,20.5,5503.049432483926,15.5,3551.7800000000016,0
2024-10-18,20.66,5521.821139958227,15.66,3567.4400000000014,0
2024-10-19,22.18,5540.592847432529,17.18,3584.6200000000013,0
2024-10-20,13.62,5559.364554906831,8.62,3593.240000000001,0
2024-10-21,12.49,5578.136262381133,7.49,3600.730000000001,0
2024-10-22,16.08,5596.907969855434,11.079999999999998,3611.810000000001,0
2024-10-23,21.63,5615.679677329736,16.63,3628.440000000001,0
2024-10-24,20.73,5634.451384804038,15.73,3644.170000000001,0
2024-10-25,17.86,5653.223092278339,12.86,3657.030000000001,0
2024-10-26,16.38,5671.9947997526415,11.379999999999999,3668.410000000001,0
2024-10-27,17.7,5690.766507226943,12.7,3681.110000000001,0
2024-10-28,17.57,5709.538214701245,12.57,3693.680000000001,0
2024-10-29,13.62,5728.3099221755465,8.62,3702.300000000001,0
2024-10-30,15.07,5747.081629649849,10.07,3712.3700000000013,0
2024-10-31,13.91,5765.85333712415,8.91,3721.280000000001,1
2024-11-01,16.72,5732.6463299916095,11.719999999999999,3733.000000000001,0
2024-11-02,16.02,5699.439322859068,11.02,3744.020000000001,0
2024-11-03,14.76,5666.232315726527,9.76,3753.780000000001,0
2024-11-04,15.09,5633.025308593986,10.09,3763.8700000000013,0
2024-11-05,13.7,5599.818301461445,8.7,3772.570000000001,0
2024-11-06,12.81,5566.611294328904,7.8100000000000005,3780.380000000001,0
2024-11-07,10.18,5533.404287196363,5.18,3785.560000000001,0
2024-11-08,9.21,5500.197280063821,4.210000000000001,3789.770000000001,0
2024-11-09,9.83,5466.990272931281,4.83,3794.600000000001,0
2024-11-10,11.59,5433.78326579874,6.59,3801.190000000001,0
2024-11-11,14.67,5400.576258666199,9.67,3810.860000000001,0
